cw	pmi_4	raw_4	pmi_10	raw_10	freq
invoering/noun	0.28555492	1.0	1.1726545	6	15569
inwendig/adj			1.805782	1	1370
inwoner/noun			-0.5326495	3	43126
inzake/prep	1.2052745	2.0	0.29652375	2	12365
inzending/noun	1.8809559	1.0	0.974095	1	3156
inzet/noun	1.5685036	5.0	0.9989448	7	21549
inzetbaar_heid/noun	4.6610556	2.0	3.7520423	2	391
inzicht/noun	0.3196572	1.0	-0.58991563	1	15000
is.Na/noun			9.018224	1	1
ja/adv	3.5563662	1.0	2.6437104	1	588
ja/tag	-0.10760049	3.0	-1.0178441	3	69377
jaar/noun	0.3865859	112.0	0.3645475	271	1574348
jaarX/noun			7.9196115	1	3
jaar_DIM/noun	3.0902097	4.0	2.8786895	8	3766
jaar_campagne/noun			9.018224	1	1
jaarlijks/adj	-0.9631622	1.0	0.3288895	9	54221
jaarwisseling/noun			2.3038917	3	2535
jaligt/noun			9.018224	1	1
jaloers/adj			0.5813301	1	4690
jammer/adj	0.46963796	2.0	-0.034707997	3	25893
jammer/verb			0.5990957	1	4591
januari/noun	-1.3064787	1.0	-1.515218	2	76519
jarenlang/adj	-0.37988883	1.0	0.32240763	5	30300
jawel/tag			1.3207961	2	4447
je/det	-2.0118873	1.0	-1.1282614	6	154475
je/pron	-0.51623416	33.0	-0.43396053	89	1142105
jeugd(werk)beleid/noun			8.325077	1	2
jeugd/noun	-0.53591764	1.0	0.63872504	8	35564
jeugd_beleid/noun			2.3874085	1	770
jeugd_boek/noun			1.8843695	1	1286
jeugd_ploeg/noun			2.0834858	1	1040
jeugd_product/noun			3.0236392	1	406
jeugd_verbroedering/noun	7.655826	1.0	6.8099494	1	11
jeugd_werking/noun			1.4770449	1	1922
jeugd_werkloosheid/noun	4.1908917	1.0	3.2861779	1	314
jihad/noun			1.8233743	1	1350
job/noun	0.584073	2.0	0.3748563	4	23143
jojo_ploeg/noun	8.834481	1.0	7.9196115	1	3
jong/adj	-1.1636765	3.0	0.12583697	27	199012
jongen/noun	-1.483006	1.0	0.007278365	11	91223
jongere/noun	-0.83640707	2.0	-0.35592926	8	95975
jongere_cultuur/noun	3.7737336	1.0	2.8647468	1	475
jood/noun			-0.7152402	1	17070
joods/adj	-0.06986631	1.0	0.12136443	3	22180
jou/pron			-0.2599153	1	10802
jrm/noun			4.120384	1	149
jubel/verb			2.708442	2	1114
jubileum_jaar/noun			2.92285	1	457
juist/adj			-1.0173528	3	69134
juist/adv			-0.6472814	3	47651
juli/noun	-1.1528422	1.0	-2.0551867	1	65643
jullie/det			0.39827558	1	5598
jullie/pron	0.41513947	2.0	-0.4938549	2	27281
juni/noun	-1.2975589	1.0	-0.5907691	5	75845
juridisch/adj			-1.0705392	1	24425
jury/noun			-0.68081	1	16524
justitie/noun			-0.66109926	2	32681
justitie_minister/noun			2.3173697	1	831
justitieel/adj	2.8471394	2.0	2.8577552	5	2405
jut/noun			3.1879556	1	345
kaak_slag/noun			2.7177134	1	558
kaart/noun	0.09383756	3.0	-0.29859227	5	56572
kaart_aan/verb	2.419759	2.0	1.9185268	3	3688
kaats/noun	5.3958006	2.0	5.4206376	5	221
kaats/verb	3.3920631	1.0	2.4924614	1	726
kabinet/noun	-1.0303589	1.0	0.26372656	9	58468
kabinet_chef/noun	2.9033415	2.0	2.3995295	3	2272
kabinet_medewerker/noun	3.8922434	2.0	3.3871317	3	843
kader/noun	1.5098948	2.0	1.0070015	3	9129
kader/prep	1.9945049	5.0	1.6755382	9	14038
kader_lid/noun			2.2360034	2	1786
kadet/noun	2.4949303	1.0	2.2768478	2	1704
kalender/noun			0.49419412	1	5318
kalender_maker/noun	5.0665207	1.0	4.162295	1	130
kalm/adj			0.46475664	1	5252
kamer_verhuur/noun	5.9487495	1.0	5.0394773	1	54
kamp/verb	0.07746407	1.0	-0.1328361	2	19190
kampioen/noun	2.562991	27.0	2.2984602	51	43296
kampioen_feest/noun			2.9727447	1	438
kampioen_jaar/noun	4.9887757	1.0	4.080159	1	141
kampioen_titel/noun	3.3922436	1.0	2.4962046	1	702
kampioen_viering/noun			3.218374	1	343
kampioenschap/noun			-0.9521229	1	21794
kan/verb	-0.0023919174	95.0	0.016627599	240	1969534
kan_aan/verb	3.1359901	16.0	2.3463738	18	14414
kan_armoede/noun	4.1412234	1.0	3.2334762	1	330
kan_mee/verb	3.0776844	2.0	2.5735364	3	1902
kan_terecht/verb			-0.9392569	1	21357
kanaal/noun			-0.123130746	1	9471
kanarie/noun	3.4429388	1.0	2.5390232	1	667
kandidaat-zakkers/noun			7.2264643	1	6
kandidaat/fixed			1.4358673	1	1976
kandidaat/noun	0.51772743	4.0	0.17282726	7	49442
kandidaat_daler/noun	6.605363	1.0	5.7040377	1	28
kanker/noun	0.76752794	1.0	-0.13660905	1	9631
kanker_patiënt/noun	2.7249556	1.0	1.8272841	1	1375
kanon/noun			1.1960195	1	2536
kans/noun	0.66046417	16.0	0.9122343	51	170934
kanshebber/noun			0.97196275	1	3178
kant/noun	-1.4375844	1.0	-1.2482016	3	86945
kant_DIM/noun			1.3176798	1	2233
kantine/noun			0.49596357	1	5100
kanttekening/noun			1.173552	1	2581
kapitaal/noun	0.7800907	1.0	0.56487614	2	9474
kapitein/noun	0.87532145	1.0	1.7601111	6	8650
karakter/noun			0.19206731	4	27485
karwei/noun			1.2216724	1	2466
kas/noun			0.44890326	1	5337
keeper/noun	0.8774495	1.0	0.6630733	2	8608
keeper_sop_leiding/noun			7.6319294	1	4
keer/noun	-1.2103945	4.0	-0.36815968	23	277310
keer/verb	0.13630734	1.0	-0.77139205	1	18090
keer_terug/verb	1.0503025	7.0	1.0344679	17	50783
keerzijde/noun			2.0098996	2	2231
keihard/adj	0.63656366	1.0	0.42200696	2	10943
keizer/noun			0.33577055	1	5998
keizerlijk/adj			2.7392335	2	1078
kelder/noun			-0.14511396	1	9649
ken/verb	0.002713374	7.0	0.40627137	26	144534
ken_toe/verb	1.0942786	2.0	1.1044798	5	13872
kennelijk/adj			-0.87421787	1	19975
kenner/noun			0.3497613	1	5888
kennis/noun	0.2321618	2.0	-0.6769995	2	32750
kennis_economie/noun	3.2148352	1.0	2.3077617	1	834
kennis_overdracht/noun	4.4868946	1.0	3.5840652	1	233
kennis_speerpunt/noun	9.933093	1.0	9.018224	1	1
kennis_werker/noun	5.1709194	1.0	4.261621	1	117
kenniscentrum/name	7.5351977	1.0	6.634059	1	11
kennismaking/noun	2.8633254	3.0	1.9553897	3	3548
kentering/noun			1.2774943	1	2328
keramiek_tegel/noun			6.533317	1	12
kerel/noun			-0.0029575997	1	8348
kerk/noun	-0.777456	1.0	-0.5847507	3	45092
kern/noun	0.9012218	4.0	1.0908921	12	33587
kern_doel/noun			4.1630735	1	130
kern_energie/noun	2.431873	1.0	1.5256865	1	1824
kern_speler/noun	3.228832	1.0	3.0135348	2	817
kerst/noun			0.8292431	1	3717
kerst_dag/noun	2.8798857	2.0	1.9801204	2	2327
kersvers/adj			1.1388283	2	5382
keur_goed/verb	1.2387376	4.0	1.2509323	10	24094
keur_kring_hoofd/noun	8.546799	1.0	7.6319294	1	4
keuze/noun	-0.929529	1.0	0.10787726	7	52416
keuze?Ik/noun			8.325077	1	2
keuzevrijheid/noun	3.0533516	1.0	2.1447496	1	975
kiem/noun			1.5972558	1	1693
kies/verb	-1.0307541	2.0	0.36418343	20	116271
kies_lijst/noun			2.2331448	1	906
kiezer/noun			-0.44874316	2	26234
kijk/noun			0.24482381	1	6542
kijk/verb	-0.3061717	5.0	-0.18552084	14	140629
kijk_cijfer/noun			0.7644755	1	3934
kijk_op/verb			0.09986817	1	7547
kijk_terug/adj			3.001579	1	416
kijk_uit/verb	1.1178654	3.0	1.4152386	10	20305
kijk_vooruit/verb			3.5505857	1	241
killer/noun	3.0884109	1.0	2.1832006	1	949
kind/noun	-1.5932136	3.0	-1.6528153	7	305978
kind_vriendelijkheid/noun	5.5142527	1.0	4.610895	1	83
kinder-heffingskorting/noun			9.018224	1	1
kinderlijk/adj			1.3414026	1	2180
kinderliteratuur/noun	5.274382	1.0	4.374795	1	106
kinderopvang/noun	0.9466467	1.0	0.050528497	1	8147
klaag/verb	-0.27775496	1.0	-1.1845864	1	27363
klaar.In/noun			9.018224	1	1
klaar/adj	1.4579235	9.0	1.0697421	15	43586
klaar/verb			0.5871225	1	4700
klacht/noun	-0.8428978	1.0	-0.6479071	3	48285
klant/noun			-2.1859062	1	74277
klant_binding/noun			3.2712224	1	319
klant_vriendelijk/adj			2.583838	1	635
klant_vriendelijkheid/noun	3.8967152	1.0	2.9930828	1	420
klap/noun	-0.27773198	1.0	-1.1800747	1	27360
klas/noun	0.22839963	1.0	-0.67850083	1	16450
klasse/noun	2.9251566	34.0	3.237169	114	38376
klassement/noun			0.6617513	2	8681
klassering/noun			1.74765	2	2904
kleedkamer/noun			-0.046032343	1	8713
klein/adj	-1.3043653	3.0	-0.74555695	13	228937
kleinbedrijf/noun	2.638631	1.0	1.7420133	1	1482
kleine/det			0.21359116	1	6738
kleur/noun	-0.46038824	1.0	-0.26987967	3	32796
kleurling/noun	3.3259363	1.0	2.4171298	1	744
klik/verb			0.5134677	1	4997
klim/noun			1.2883128	1	2292
klim/verb	0.8997809	2.0	1.0905058	6	16833
klim_op/verb	2.1697	1.0	1.9524611	2	2359
klimaat/noun	0.66211647	1.0	-0.24591787	1	10669
klimmer/noun	3.3839195	3.0	3.5749407	9	2108
klink/adj			0.8095143	1	3726
klink/verb	-1.1141951	1.0	-1.3284267	2	63033
kloof/noun	0.32743907	1.0	0.11165433	2	14908
klooster/noun			0.2752586	1	6361
klop/verb			0.68987346	9	37718
klop_aan/verb			0.39000824	1	5637
klucht/noun			1.7923422	1	1402
klus/noun			0.89384615	3	10253
knaap/noun			1.3073018	1	2257
knal_binnen/verb			3.1748245	1	347
knap/adj	1.5631884	5.0	1.5319914	12	21689
knelpunt/noun			0.9119808	1	3365
knie/fixed	2.2397826	1.0	1.330433	1	2201
knie_operatie/noun			2.1660872	1	964
kniel/verb	3.696479	1.0	2.7886286	1	514
knik/verb			0.37868035	1	5709
knikker/verb			3.039718	1	403
knok/verb	2.763089	5.0	2.5524292	10	6552
knok_kers/noun			4.3666472	1	106
knoop/noun	1.107864	1.0	0.20546976	1	6843
koek/noun	1.699756	1.0	0.7937119	1	3780
koers/verb	1.6258806	1.0	0.71953505	1	4078
koester/verb	1.2798296	2.0	1.2886645	5	11535
koffer/noun			0.077882856	1	7729
koffie_tafel/noun			2.7265623	1	550
kogel/noun			-0.06393646	1	8954
kolonel/noun	2.970337	3.0	3.160386	9	3192
kom/adj	-0.3153823	3.0	-0.11652869	9	85068
kom/verb	-0.38560992	32.0	-0.2711464	89	973909
kom_aan/verb	0.68458635	3.0	0.063093565	4	31295
kom_af/verb			-0.15461189	1	9744
kom_bij/adj	1.9893179	6.0	1.9290731	14	16972
kom_bij/verb			1.1205186	3	8159
kom_bijeen/verb			0.40772253	1	5581
kom_mee/verb			1.5503386	1	1769
kom_neer/verb	0.5546887	1.0	-0.35654983	1	11852
kom_op/verb	0.38050267	1.0	-0.52750957	1	14162
kom_over/verb			0.93992335	5	16274
kom_overeen/verb			-0.23035114	1	10467
kom_tegen/verb	0.3433494	1.0	0.12660229	2	14674
kom_tekort/verb	1.9864535	2.0	1.995231	5	5684
kom_terecht/verb	-0.03151296	2.0	-0.53606075	3	42714
kom_toe/verb			-0.16687559	1	9867
kom_uit/adj	4.2688317	2.0	3.3676665	2	578
kom_uit/verb	1.4899968	11.0	0.95754474	16	51341
kom_voor/verb	-0.4899542	1.0	-0.70553124	2	33801
kom_vrij/verb	0.742471	1.0	0.9342216	3	9857
komeet/noun			1.9450814	1	1202
komma/noun			2.1281745	1	994
komst/noun	-0.18519822	1.0	-0.39596304	2	24928
kondig_aan/verb	-0.7891053	1.0	-1.0032089	2	45564
koningin/noun	-0.08385695	1.0	-0.9855456	1	22597
koninklijk/adj	1.7229857	4.0	0.82049245	4	14835
koop/verb	-0.34625325	3.0	-0.27191666	8	88151
koop_aan/verb	0.7918618	1.0	0.9821843	3	9370
koop_subsidie/noun			5.298573	2	85
koop_woning/noun			1.5470885	1	1791
koortsverdrijvend/adj			7.9196115	1	3
kop/noun	0.9005138	5.0	0.33241093	7	42106
kop_ploeg/noun			3.1364348	1	364
kop_spel/noun			4.7158494	2	149
kopbal_sterk/adj			3.266763	1	316
kopbrekens/noun	5.5294275	1.0	4.6182346	1	82
koper/noun			-0.40350318	1	12519
kopje/fixed			2.48117	1	698
koploper/noun			0.014876942	1	8310
koppel/verb	1.0734634	2.0	0.5693381	3	14136
koppossitie/noun	9.239946	1.0	8.325077	1	2
kordaat/adj			1.3987451	1	2062
korporaal/noun			3.0064666	1	417
korps/noun	1.0000391	1.0	0.093181774	1	7606
korps_adjudant/noun			6.3269806	1	15
korpschef/noun			0.822504	1	3723
korpsoverste/adj	9.239946	1.0	8.325077	1	2
kort/adj	0.13213454	6.0	0.14187159	15	112646
kort/adv			0.15352845	4	28546
kort/fixed	3.2634366	1.0	2.356561	1	793
kort/noun			1.1430856	1	2698
kort/part	2.004507	1.0	2.1960447	3	2788
kortgeleden/adv			2.243486	1	884
kortom/adv			0.0031869803	1	8306
kortom/tag			0.6749199	1	4210
kortweg/prep			2.7134552	2	1102
kost/adv			1.8509738	2	2613
kost/noun			-1.4386702	1	35227
kost/verb	-0.87925124	2.0	-1.0889736	4	100118
koste/adv	2.5182943	1.0	1.609754	1	1663
koste/fixed			0.6604838	1	4298
koste/noun	5.87265	1.0	4.9603705	1	58
koste/prep	1.4784671	1.0	1.2666088	2	4700
kosten/noun	0.027975736	1.0	-0.8799144	1	20091
koud/adj	0.040843565	1.0	-0.8646476	1	19932
kracht/adj	1.1937369	1.0	0.9797119	2	6288
kracht/noun	0.75622433	5.0	0.43608394	9	48516
kracht_bal/noun	6.7249894	7.0	6.3773823	12	191
krachtig/adj	2.3040514	8.0	1.5138263	9	16515
krant/noun	-1.551618	1.0	-1.0707101	4	97819
krediet/noun	1.056409	1.0	0.14925474	1	7190
krediet_verstrekking/noun			4.9875293	1	57
kreet/noun	1.8255614	1.0	0.9173495	1	3341
krijg/verb	0.027600236	37.0	-0.04722215	85	746610
krijg_op/verb			2.696377	1	564
krijgsmacht/noun	3.3836212	3.0	3.171159	6	2111
krijgsraad/noun			3.0246365	1	409
kring/noun	0.30516154	1.0	-0.60267526	1	15242
kritiek/noun			-1.8210363	1	51699
kritisch/adj			-0.19134118	2	20217
kroon/noun			0.7563553	2	7869
kruim/noun	3.6656556	1.0	2.7605562	1	528
kruis_band/noun			1.8206015	1	1354
kuiperij/noun			6.0300198	1	20
kunst/noun	0.7194558	5.0	0.4014579	9	50479
kunst_begroting/noun	6.5722837	2.0	5.6639433	2	58
kunst_criminaliteit/noun			5.1491084	1	48
kunst_gras/noun	3.1262639	1.0	2.2230215	1	912
kunstenaar/noun			-1.6979656	1	45774
kunstmatig/adj	1.3434166	1.0	0.43542087	1	5395
kunstmest/noun			2.587376	1	627
kunstrijden/noun	4.028072	1.0	3.1395082	1	376
kust_ploeg/noun			1.869603	1	1285
kwaad/adj			-0.6508032	1	16032
kwaad/noun			-0.36192253	1	12006
kwalificatie/noun			-0.1539472	1	9765
kwalijk/adj			1.0159647	1	3018
kwalitatief/adj	1.4975711	1.0	1.9738965	4	4613
kwaliteit/noun	1.0885973	7.0	0.7192396	12	48735
kwaliteit_zorg/noun			3.6239147	1	224
kwaliteitsverbetering/noun	4.237259	1.0	4.0208426	2	299
kwart/noun			-0.92873734	1	21232
kwart_eeuw/noun			1.6073929	1	1705
kwartfinale/noun			-0.57679707	1	14976
kwestie/noun			-0.45492166	3	39477
kwetsbaar/adj			-0.1809898	1	10018
kwetsuur/noun			2.290393	3	2531
kwijn_weg/verb			2.3629122	1	789
kwijt/adj			-0.35639286	1	12041
kwijt_speel/verb			2.4085379	1	749
l'indépendance/noun			7.9196115	1	3
laad_op/verb			1.1298707	1	2709
laag/adj	-1.5823566	1.0	-1.1026683	4	100679
laag/noun			0.7750992	2	7651
laat/adj	-0.090317115	23.0	-0.0065909876	62	520541
laat/verb	-0.66222936	13.0	-0.8031618	28	521724
laat_achter/verb	0.28068262	1.0	-0.6270012	1	15666
laat_na/verb	0.8508561	1.0	-0.0580821	1	8834
laat_over/verb			0.56368303	3	14254
laat_toe/verb			0.047573633	3	23869
laat_uit/verb			0.24065302	1	6561
laat_vrij/verb	0.6398028	1.0	-0.26231396	1	11026
laatsgenoemden/noun			8.325077	1	2
laatst/adj	0.9741351	1.0	0.7620059	2	7797
laatstejaars_student/noun			3.043524	1	401
laatstgenoemde/noun			1.5656184	1	1730
laboratorium/noun	1.2316428	1.0	0.32398972	1	6037
lach/adj			0.27982503	1	6329
lach/verb	-0.08787733	2.0	-0.3009395	4	45320
lach_spel/noun	8.834481	1.0	7.9196115	1	3
lach_toe/verb	3.3163588	1.0	2.4093463	1	754
lamp/noun			0.25166595	1	6504
land/noun	-1.0792049	5.0	-0.6518749	19	304215
land/prefix	2.9946876	1.0	2.090029	1	1037
land_genoot/noun			-0.7168805	1	17074
landbouw/noun	2.861334	8.0	2.3606782	12	9474
landbouw_methode/noun			4.4845495	1	94
landbouw_ontginning/noun	8.834481	1.0	7.9196115	1	3
landelijk/adj	-0.07104818	1.0	-0.28174236	2	22270
landgoed/noun			1.0898179	1	2807
landmacht/noun	2.3765345	1.0	1.4728341	1	1930
landschap/noun	0.25639647	1.0	-0.65177304	1	16003
lang/adj	-0.33612114	11.0	-0.42208645	25	318300
lang/adv			-0.7806806	1	18272
langdurig/adj	0.44884014	1.0	0.6417152	3	13209
langer/adv	0.24905682	2.0	-0.24932665	3	32202
langs/prep			-1.6648988	2	88271
langzaam/adj	-0.088371806	1.0	-0.30229512	2	22620
lantaarn/noun	2.6838338	2.0	2.8781059	6	2831
lap_mand/noun			2.4755359	1	704
last/noun			-1.4816961	1	36808
lastenverlichting/noun			1.5802816	1	1719
lastig/adj			-0.32813227	2	23211
lat/noun			1.3209039	4	8902
laureaat/noun	1.639106	1.0	0.73736084	1	4047
lauweren/noun			2.8542776	1	483
le/name	2.0686734	1.0	2.9547293	6	2617
leasingwagens/noun	6.295507	1.0	5.3806376	1	38
leef/verb	-1.1082033	2.0	-1.3217113	4	125630
leef_kwaliteit/noun			4.0648646	1	143
leef_omstandigheid/noun			3.3732188	2	572
leef_samen/verb	1.8282387	1.0	0.92085844	1	3329
leefbaar/adj	1.9176834	1.0	2.4051082	4	3050
leefbaarheid/noun	3.0380433	2.0	2.5381794	3	1980
leefmilieu/noun			1.673634	1	1567
leeftijd/noun	-0.74725056	1.0	-0.043349613	5	43920
leeftijd_discriminatie/noun			3.7154167	1	205
leeg_generaal/noun			5.156442	1	48
leegloop/noun			1.8822579	1	1288
leer/verb			-0.6301015	6	94215
leer_geld/noun			3.8542955	2	360
leer_school/noun	2.9758337	1.0	2.0726912	1	1057
leer_vraag/noun			7.072314	1	7
leergeld/fixed			3.94524	1	165
leergierigheid/noun	5.2258177	1.0	4.3145666	1	111
leerling/noun	-1.0128176	1.0	-0.12637189	6	57361
leerstuk/noun			4.010593	1	151
lees/verb	-1.3861898	1.0	-0.49839887	6	83176
lees_cultuur/noun	5.549505	1.0	4.6532164	1	81
leeuw/noun			0.56218296	1	4800
leg/verb	-0.7279736	2.0	0.068350226	11	85868
leg_neer/verb			-0.8959612	1	20589
leg_toe/verb	1.3944321	1.0	0.48472437	1	5120
leg_uit/verb	-0.8685695	1.0	-1.7795194	1	49212
leg_vast/verb	0.023928054	1.0	-0.88502115	1	20230
leg_voor/verb			-0.5800386	1	14938
leg_weg/verb	1.1433569	1.0	0.9278446	2	6594
legaat/noun			3.243362	1	326
leger/noun	-0.7190058	1.0	-0.52558184	3	42653
leger_leiding/noun			2.2766414	1	859
legitiem/adj			1.5155684	1	1829
legitimatie/noun			2.3419595	1	801
legitimiteit/noun			1.8457226	1	1310
leid/adj			0.8670636	1	3506
leid/verb	-0.693434	3.0	-0.060690217	14	124304
leid_af/verb			-0.08183833	1	9005
leider/noun	0.14191212	4.0	0.15515143	10	72061
leider_plaats/noun	2.7020776	1.0	1.8048975	1	1392
leiding/noun	0.3008158	2.0	0.4936993	6	30667
leiding/prep			-0.6419238	1	15808
leidinggevend/adj	2.1268039	1.0	1.2181633	1	2471
leien/adj			3.3392465	1	297
lenig/verb			2.4033642	1	754
lening/noun	1.0344288	2.0	0.1290293	2	14710
leraar/noun	0.05982649	1.0	0.76377046	5	19569
lesbisch/adj			1.6089664	1	1678
let/verb			-0.040165044	1	8695
let_op/verb			0.27207208	1	6379
letteren/noun	3.2674096	2.0	2.3629766	2	1597
letterkunde/noun	3.1884453	1.0	2.2787097	1	851
leuk/adj			-0.20632084	7	72064
leven/noun	-0.37253645	5.0	-0.8090418	8	150208
leven_omstandigheid/noun			2.4792883	1	697
levensloop_regeling/noun			3.1768558	1	352
levensstijl/noun	2.0118752	1.0	1.1025472	1	2765
levensvatbaar/adj			2.1059787	1	1017
lever/verb	1.2180629	9.0	0.6779405	13	55138
lever_af/verb			-0.24337502	1	10659
lever_op/verb	0.12960039	4.0	-0.08428555	8	72903
lezer/noun			-0.6355997	2	31642
liberaal/adj	1.2125715	2.0	0.3048309	2	12323
liberalisering/noun	1.5234017	1.0	0.6173286	1	4514
libero/noun			1.330559	2	4441
lic/noun			5.895859	1	23
licentie/noun			0.22771889	1	6669
licentie_prijs/noun			7.2264643	1	6
lichaam_beweging/noun	4.862095	3.0	3.9520488	3	479
lichamelijk/adj	2.0385265	3.0	1.8223054	6	8072
licht/adj	-0.85284644	1.0	-0.65979135	3	48585
licht/noun			-1.4056841	1	34085
licht_in/verb			0.24784692	1	6533
licht_punt_DIM/noun			1.8665034	1	1299
licht_toe/verb			0.009057677	1	8254
lid/noun			0.0081405	13	107912
lidstaat/noun			-0.05591008	2	17673
lied/noun	1.3099421	2.0	0.40157005	2	11158
lief/adj	1.0609643	9.0	0.8477097	18	64492
liefdadigheid/noun	3.9119182	2.0	3.0070794	2	832
liefhebber/noun			-0.2823547	1	11159
liefst/adj			0.6059654	3	13627
liefst/adv	-0.35409516	1.0	-0.56939125	2	29440
lieg/verb			0.064028166	1	7856
life/name			2.4800842	2	1403
lig/verb	-1.0361876	5.0	-0.37599203	24	291510
lig_achter/adj	2.2651165	1.0	1.3537834	1	2141
lig_klaar/verb			2.6997964	2	1125
lig_vast/verb			1.1010884	1	2774
liga/noun	2.9113398	1.0	2.0048032	1	1132
lijd/verb	-0.76105946	1.0	-1.6664813	1	44366
lijf/fixed			0.13281067	1	7306
lijk/verb	-0.4790358	7.0	-0.036751635	27	233946
lijn/noun			-1.0545253	2	47841
lijst/noun			-0.88001114	2	40293
lijsttrekker/noun	1.0305696	1.0	0.1272902	1	7412
lik/verb			1.5751455	1	1762
likkebaard/adj	4.8196006	1.0	3.908045	1	167
limitatief/adj			5.3872385	1	38
link_kolom/noun	3.5104551	1.0	2.6190467	1	620
links/adj			0.105499215	3	22591
literair/adj			-0.66499096	1	16266
literatuur/noun	0.22162156	1.0	-0.6852322	1	16585
liturgie/noun			3.6325827	2	439
loge/noun			2.009312	1	1121
logisch/adj			-0.85921484	1	19631
logistiek/adj			0.7434845	1	3970
lok_weg/verb	4.2301445	1.0	3.3223057	1	302
lokaal/adj	0.28458124	3.0	-0.33467126	4	46703
loket/noun	1.6761291	1.0	0.772354	1	3883
lonk/adj	4.403664	1.0	3.4935682	1	252
lonk/verb	2.6777227	2.0	1.7833436	2	2920
loods/verb	3.860913	10.0	3.4846833	17	4373
loon/noun	0.90966994	2.0	0.0037524314	2	16683
loon_dienst/noun			2.101063	1	1019
loon_kosten_subsidie/noun			4.658954	1	79
loon_ontwikkeling/noun			2.9719162	1	427
loon_opslag/noun	5.320451	1.0	4.410557	1	102
loonmatiging/noun			1.6910677	1	1541
loop/adj	1.3158624	2.0	0.40889373	2	11086
loop/prep			0.42054194	3	16358
loop/verb	-1.0495739	3.0	-0.5713711	12	177403
loop_af/verb	0.6737782	2.0	0.46125486	4	21148
loop_hard/verb	2.67565	1.0	1.7701466	1	1430
loop_mis/verb	0.93253297	1.0	0.7190437	2	8161
loop_over/verb			0.5678652	1	4719
loop_rond/verb			-0.62640226	1	15567
loop_uit/verb			-0.48623282	1	13545
loopbaan/noun			0.27735528	2	12670
loot/verb			1.9281471	1	1232
los/adj			-0.34469807	2	23532
los/part			-0.6009426	1	15227
los_op/verb	0.24301161	2.0	-0.25787613	3	32599
lot/noun			0.20162265	3	20553
loterij/noun			2.055294	2	2159
loting/noun			0.8176199	1	3763
louter/adj			0.78950644	2	7551
lucht/noun	-0.55584496	1.0	-1.4635932	1	36061
luchtmacht_gepensioneerd/adj			9.018224	1	1
luchtvaart_recht/noun			6.3337836	1	15
lucratief/adj	1.4055785	1.0	0.49856374	1	5067
luid/verb	-0.38853297	1.0	-0.5998058	2	30527
luik/noun			1.3760835	2	4214
luister/noun	3.3945916	1.0	2.4864721	1	697
luister/verb			-1.2493076	1	29120
luitenant-generaal-titulair/noun	9.933093	1.0	9.018224	1	1
luitenant-generaal/noun	4.272958	2.0	3.371541	2	587
luitenant-kolonel/noun	3.7750554	2.0	3.970614	6	956
luitenant/noun	2.7324817	1.0	1.8228115	1	1346
luk/verb	0.32318285	3.0	0.8807325	13	44910
lus/noun			1.9123148	1	1233
luxe/noun	1.2146544	1.0	0.30820617	1	6159
luyden/noun	5.5022764	1.0	4.589791	1	84
maak/verb	-0.25465292	30.0	-0.16937439	81	801559
maak_af/verb			-0.35949782	1	12014
maak_bekend/verb			-0.4096453	4	50591
maak_door/verb			1.5500246	3	5320
maak_mee/verb	1.8383417	9.0	1.370702	14	29623
maak_op/verb			0.01636324	2	16544
maak_uit/verb	-0.90608567	1.0	-0.023661336	6	51143
maak_voort/verb	6.008648	1.0	5.099225	1	51
maak_waar/verb	2.764307	7.0	2.309918	11	9173
maal/noun	1.234991	4.0	0.7343004	6	24042
maal/verb			1.2238951	1	2460
maand/noun	-1.2340205	4.0	-0.9600346	13	284554
maandag_avond/noun	0.806379	1.0	-0.09143942	1	9244
maar/adv	-1.202481	7.0	-0.4724746	36	480969
maar/comp	-0.41438282	27.0	-0.3606979	71	845227
maar/vg	-0.15880927	56.0	0.01702288	166	1352748
maart/noun			-1.4706941	2	73154
maat/noun	0.7965407	2.0	0.5826177	4	18652
maat_DIM/noun			1.8509803	3	3973
maatregel/noun	-0.31298843	2.0	0.5726574	12	56613
maatschappelijk/adj	1.7112063	7.0	1.421735	13	26127
